customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
20534,female,60+,north,groceries,online,amazon,2,not worth the price.,negative,17,yes,yes
20555,male,18-25,north,sports,online,amazon,5,very satisfied with the quality.,positive,37,yes,no
20564,other,18-25,north,automobile,online,amazon,1,not worth the price.,negative,26,yes,yes
20600,other,36-45,central,fashion,online,amazon,5,excellent product! exceeded expectations.,positive,62,no,no
20612,female,26-35,west,fashion,online,amazon,2,late delivery and poor packaging.,negative,56,no,yes
20666,female,18-25,north,travel,online,amazon,3,"product is okay, nothing special.",neutral,65,no,no
20680,other,36-45,north,books,online,amazon,4,fast delivery and great packaging.,positive,9,yes,no
20729,female,46-60,east,beauty,online,amazon,4,very satisfied with the quality.,positive,60,no,no
20737,male,46-60,east,automobile,online,amazon,3,average experience overall.,neutral,19,yes,no
20738,female,46-60,south,beauty,online,amazon,3,neutral about the quality.,neutral,63,no,no
20745,female,18-25,west,books,online,amazon,4,"amazing experience, highly recommend!",positive,16,yes,no
20758,female,60+,north,books,online,amazon,1,very disappointed with the quality.,negative,9,yes,yes
20795,female,36-45,east,home & kitchen,online,amazon,3,"delivery was fine, product is decent.",neutral,33,yes,no
20801,female,18-25,south,beauty,online,amazon,5,fast delivery and great packaging.,positive,41,yes,no
20821,other,18-25,east,automobile,online,amazon,5,fast delivery and great packaging.,positive,32,yes,no
20836,male,18-25,south,travel,online,amazon,2,product stopped working after few days.,negative,51,no,yes
20881,male,60+,north,travel,online,amazon,1,not worth the price.,negative,11,yes,yes
20883,female,36-45,central,beauty,online,amazon,3,"delivery was fine, product is decent.",neutral,23,yes,no
20903,other,18-25,west,books,online,amazon,4,fast delivery and great packaging.,positive,65,no,no
20914,female,46-60,east,fashion,online,amazon,4,excellent product! exceeded expectations.,positive,3,yes,no
20942,male,18-25,east,beauty,online,amazon,3,"product is okay, nothing special.",neutral,2,yes,no
20982,male,36-45,east,groceries,online,amazon,3,"delivery was fine, product is decent.",neutral,15,yes,no
20990,other,46-60,north,fashion,online,amazon,4,great value for money.,positive,8,yes,no
21023,female,18-25,east,home & kitchen,online,amazon,1,not worth the price.,negative,19,yes,yes
21031,female,60+,east,travel,online,amazon,2,product stopped working after few days.,negative,4,yes,yes
21032,male,36-45,east,automobile,online,amazon,2,late delivery and poor packaging.,negative,30,yes,yes
21055,other,60+,south,groceries,online,amazon,2,very disappointed with the quality.,negative,34,yes,yes
21081,female,46-60,east,groceries,online,amazon,3,works fine but could be better.,neutral,21,yes,no
21106,other,46-60,central,electronics,online,amazon,1,product stopped working after few days.,negative,21,yes,yes
21120,other,60+,central,beauty,online,amazon,4,great value for money.,positive,27,yes,no
21122,female,26-35,east,automobile,online,amazon,2,customer service was unhelpful.,negative,66,no,yes
21145,female,36-45,north,books,online,amazon,4,very satisfied with the quality.,positive,20,yes,no
21148,female,26-35,south,sports,online,amazon,1,product stopped working after few days.,negative,29,yes,yes
21188,female,26-35,north,beauty,online,amazon,5,very satisfied with the quality.,positive,44,yes,no
21204,other,46-60,north,beauty,online,amazon,4,very satisfied with the quality.,positive,7,yes,no
21250,female,46-60,north,automobile,online,amazon,3,average experience overall.,neutral,36,yes,no
21269,male,36-45,south,beauty,online,amazon,4,fast delivery and great packaging.,positive,44,yes,no
21279,other,46-60,east,fashion,online,amazon,4,"amazing experience, highly recommend!",positive,52,no,no
21325,female,46-60,south,groceries,online,amazon,1,very disappointed with the quality.,negative,2,yes,yes
21339,female,46-60,west,sports,online,amazon,1,customer service was unhelpful.,negative,37,yes,yes
21413,female,36-45,central,travel,online,amazon,2,customer service was unhelpful.,negative,27,yes,yes
21437,male,26-35,south,travel,online,amazon,2,customer service was unhelpful.,negative,7,yes,yes
21443,female,60+,south,home & kitchen,online,amazon,2,customer service was unhelpful.,negative,51,no,yes
21503,male,60+,west,travel,online,amazon,3,neutral about the quality.,neutral,6,yes,no
21518,other,60+,east,electronics,online,amazon,1,customer service was unhelpful.,negative,15,yes,yes
21553,other,26-35,west,books,online,amazon,5,excellent product! exceeded expectations.,positive,23,yes,no
21561,other,18-25,south,groceries,online,amazon,3,"delivery was fine, product is decent.",neutral,36,yes,no
21573,other,18-25,central,automobile,online,amazon,4,great value for money.,positive,3,yes,no
21580,male,18-25,north,sports,online,amazon,1,very disappointed with the quality.,negative,41,yes,yes
21586,female,46-60,east,sports,online,amazon,3,average experience overall.,neutral,62,no,no
21598,other,36-45,north,books,online,amazon,1,late delivery and poor packaging.,negative,46,yes,yes
21599,female,26-35,south,groceries,online,amazon,2,not worth the price.,negative,6,yes,yes
21612,female,46-60,central,fashion,online,amazon,3,works fine but could be better.,neutral,26,yes,no
21626,male,26-35,east,home & kitchen,online,amazon,2,very disappointed with the quality.,negative,70,no,yes
21649,other,36-45,central,books,online,amazon,3,neutral about the quality.,neutral,21,yes,no
21688,other,46-60,south,electronics,online,amazon,4,fast delivery and great packaging.,positive,31,yes,no
21701,male,18-25,central,automobile,online,amazon,2,late delivery and poor packaging.,negative,57,no,yes
21729,female,46-60,south,electronics,online,amazon,4,very satisfied with the quality.,positive,51,no,no
21746,other,36-45,north,beauty,online,amazon,4,very satisfied with the quality.,positive,2,yes,no
21758,female,26-35,central,beauty,online,amazon,2,late delivery and poor packaging.,negative,38,yes,yes
21786,other,46-60,east,fashion,online,amazon,1,very disappointed with the quality.,negative,42,yes,yes
21796,other,46-60,central,books,online,amazon,2,late delivery and poor packaging.,negative,46,yes,yes
21802,male,26-35,north,groceries,online,amazon,3,"delivery was fine, product is decent.",neutral,29,yes,no
21818,other,46-60,central,electronics,online,amazon,2,not worth the price.,negative,19,yes,yes
21826,female,46-60,east,groceries,online,amazon,3,works fine but could be better.,neutral,64,no,no
21836,female,36-45,west,automobile,online,amazon,3,neutral about the quality.,neutral,11,yes,no
21875,female,26-35,south,electronics,online,amazon,3,"product is okay, nothing special.",neutral,69,no,no
21876,female,26-35,west,groceries,online,amazon,3,works fine but could be better.,neutral,23,yes,no
21898,female,46-60,south,groceries,online,amazon,4,"amazing experience, highly recommend!",positive,69,no,no
21911,other,18-25,central,automobile,online,amazon,5,"amazing experience, highly recommend!",positive,1,yes,no
21920,other,60+,west,beauty,online,amazon,3,"delivery was fine, product is decent.",neutral,66,no,no
21996,other,26-35,north,sports,online,amazon,5,great value for money.,positive,6,yes,no
22005,other,18-25,south,electronics,online,amazon,4,excellent product! exceeded expectations.,positive,17,yes,no
22033,other,46-60,north,travel,online,amazon,5,fast delivery and great packaging.,positive,22,yes,no
22037,male,26-35,south,travel,online,amazon,3,works fine but could be better.,neutral,9,yes,no
22050,male,60+,south,books,online,amazon,2,late delivery and poor packaging.,negative,14,yes,yes
22057,female,26-35,west,groceries,online,amazon,5,very satisfied with the quality.,positive,48,no,no
22072,other,46-60,west,books,online,amazon,5,"amazing experience, highly recommend!",positive,44,yes,no
22077,male,60+,south,fashion,online,amazon,4,"amazing experience, highly recommend!",positive,67,no,no
22101,other,36-45,west,fashion,online,amazon,1,product stopped working after few days.,negative,16,yes,yes
22138,female,18-25,central,groceries,online,amazon,4,very satisfied with the quality.,positive,11,yes,no
22197,female,18-25,west,books,online,amazon,4,fast delivery and great packaging.,positive,28,yes,no
22221,male,36-45,north,groceries,online,amazon,4,"amazing experience, highly recommend!",positive,35,yes,no
22308,other,46-60,north,groceries,online,amazon,4,excellent product! exceeded expectations.,positive,46,yes,no
22326,male,46-60,central,travel,online,amazon,1,customer service was unhelpful.,negative,50,no,yes
22341,female,46-60,south,home & kitchen,online,amazon,4,very satisfied with the quality.,positive,59,no,no
22357,male,26-35,north,groceries,online,amazon,1,late delivery and poor packaging.,negative,68,no,yes
22365,female,46-60,west,travel,online,amazon,3,"delivery was fine, product is decent.",neutral,6,yes,no
22417,other,36-45,south,groceries,online,amazon,5,great value for money.,positive,25,yes,no
22439,other,46-60,north,home & kitchen,online,amazon,2,product stopped working after few days.,negative,3,yes,yes
22457,male,60+,central,electronics,online,amazon,4,great value for money.,positive,44,yes,no
22467,other,18-25,south,books,online,amazon,3,works fine but could be better.,neutral,51,no,no
22486,female,36-45,north,books,online,amazon,3,works fine but could be better.,neutral,49,no,no
22539,female,36-45,east,home & kitchen,online,amazon,5,fast delivery and great packaging.,positive,59,no,no
22572,male,46-60,south,books,online,amazon,3,works fine but could be better.,neutral,13,yes,no
22578,female,18-25,east,sports,online,amazon,3,works fine but could be better.,neutral,64,no,no
22632,male,18-25,west,fashion,online,amazon,5,very satisfied with the quality.,positive,20,yes,no
22665,female,60+,south,beauty,online,amazon,2,very disappointed with the quality.,negative,44,yes,yes
22684,male,36-45,west,travel,online,amazon,2,late delivery and poor packaging.,negative,45,yes,yes
22717,male,36-45,north,groceries,online,amazon,4,very satisfied with the quality.,positive,28,yes,no
22722,other,18-25,west,automobile,online,amazon,5,very satisfied with the quality.,positive,20,yes,no
22736,other,18-25,west,electronics,online,amazon,1,customer service was unhelpful.,negative,14,yes,yes
22753,male,26-35,north,beauty,online,amazon,2,customer service was unhelpful.,negative,11,yes,yes
22769,male,46-60,west,books,online,amazon,4,fast delivery and great packaging.,positive,65,no,no
22781,other,18-25,north,groceries,online,amazon,4,very satisfied with the quality.,positive,7,yes,no
22785,other,26-35,north,home & kitchen,online,amazon,3,neutral about the quality.,neutral,41,yes,no
22818,female,26-35,central,electronics,online,amazon,4,very satisfied with the quality.,positive,26,yes,no
22829,male,36-45,north,fashion,online,amazon,2,customer service was unhelpful.,negative,9,yes,yes
22834,other,26-35,west,books,online,amazon,5,excellent product! exceeded expectations.,positive,57,no,no
22863,male,18-25,east,electronics,online,amazon,5,great value for money.,positive,25,yes,no
22876,male,26-35,north,beauty,online,amazon,3,neutral about the quality.,neutral,30,yes,no
22881,male,26-35,north,books,online,amazon,3,"product is okay, nothing special.",neutral,3,yes,no
22896,male,46-60,west,home & kitchen,online,amazon,1,late delivery and poor packaging.,negative,21,yes,yes
22924,female,36-45,south,books,online,amazon,4,excellent product! exceeded expectations.,positive,59,no,no
22959,other,26-35,north,sports,online,amazon,2,product stopped working after few days.,negative,63,no,yes
22986,male,60+,south,sports,online,amazon,3,average experience overall.,neutral,42,yes,no
22999,female,36-45,north,travel,online,amazon,5,fast delivery and great packaging.,positive,1,yes,no
23006,female,18-25,north,beauty,online,amazon,4,great value for money.,positive,40,yes,no
23007,other,36-45,east,travel,online,amazon,5,great value for money.,positive,4,yes,no
23016,male,60+,south,automobile,online,amazon,3,average experience overall.,neutral,63,no,no
23056,other,36-45,south,sports,online,amazon,3,average experience overall.,neutral,41,yes,no
23066,male,46-60,west,travel,online,amazon,3,neutral about the quality.,neutral,5,yes,no
23068,other,36-45,north,automobile,online,amazon,4,"amazing experience, highly recommend!",positive,9,yes,no
23090,female,60+,east,fashion,online,amazon,1,customer service was unhelpful.,negative,23,yes,yes
23097,female,26-35,north,groceries,online,amazon,2,customer service was unhelpful.,negative,3,yes,yes
23111,female,26-35,north,home & kitchen,online,amazon,4,very satisfied with the quality.,positive,36,yes,no
23133,other,18-25,south,books,online,amazon,2,not worth the price.,negative,1,yes,yes
23139,other,60+,east,travel,online,amazon,2,very disappointed with the quality.,negative,36,yes,yes
23176,male,46-60,south,home & kitchen,online,amazon,5,fast delivery and great packaging.,positive,9,yes,no
23188,other,36-45,east,groceries,online,amazon,5,excellent product! exceeded expectations.,positive,59,no,no
23264,female,18-25,east,groceries,online,amazon,2,late delivery and poor packaging.,negative,2,yes,yes
23266,male,60+,central,home & kitchen,online,amazon,5,"amazing experience, highly recommend!",positive,56,no,no
23277,male,60+,central,beauty,online,amazon,4,very satisfied with the quality.,positive,3,yes,no
23279,male,60+,east,beauty,online,amazon,2,not worth the price.,negative,8,yes,yes
23351,female,26-35,west,groceries,online,amazon,2,product stopped working after few days.,negative,57,no,yes
23379,female,60+,central,electronics,online,amazon,4,fast delivery and great packaging.,positive,40,yes,no
23435,female,26-35,north,groceries,online,amazon,2,not worth the price.,negative,58,no,yes
23445,female,36-45,north,electronics,online,amazon,4,excellent product! exceeded expectations.,positive,25,yes,no
23447,male,60+,west,home & kitchen,online,amazon,5,"amazing experience, highly recommend!",positive,10,yes,no
23449,female,26-35,central,fashion,online,amazon,2,not worth the price.,negative,11,yes,yes
23456,other,36-45,central,travel,online,amazon,2,very disappointed with the quality.,negative,23,yes,yes
23489,other,46-60,east,groceries,online,amazon,2,late delivery and poor packaging.,negative,69,no,yes
23572,male,36-45,south,automobile,online,amazon,4,"amazing experience, highly recommend!",positive,54,no,no
23642,other,26-35,east,groceries,online,amazon,3,"delivery was fine, product is decent.",neutral,18,yes,no
23665,other,18-25,south,travel,online,amazon,2,customer service was unhelpful.,negative,13,yes,yes
23680,male,36-45,north,beauty,online,amazon,3,neutral about the quality.,neutral,66,no,no
23681,female,36-45,east,fashion,online,amazon,3,"product is okay, nothing special.",neutral,31,yes,no
23701,other,46-60,north,groceries,online,amazon,3,works fine but could be better.,neutral,17,yes,no
23722,other,46-60,north,beauty,online,amazon,5,"amazing experience, highly recommend!",positive,16,yes,no
23725,male,26-35,south,sports,online,amazon,4,"amazing experience, highly recommend!",positive,27,yes,no
23728,other,18-25,north,beauty,online,amazon,1,late delivery and poor packaging.,negative,14,yes,yes
23764,other,18-25,central,sports,online,amazon,3,"product is okay, nothing special.",neutral,37,yes,no
23776,male,46-60,north,travel,online,amazon,5,great value for money.,positive,17,yes,no
23791,other,26-35,north,fashion,online,amazon,5,very satisfied with the quality.,positive,69,no,no
23802,male,60+,west,travel,online,amazon,5,"amazing experience, highly recommend!",positive,55,no,no
23803,other,60+,north,home & kitchen,online,amazon,2,late delivery and poor packaging.,negative,48,no,yes
23805,female,18-25,central,beauty,online,amazon,2,customer service was unhelpful.,negative,10,yes,yes
23810,male,26-35,north,books,online,amazon,3,average experience overall.,neutral,44,yes,no
23850,male,26-35,east,travel,online,amazon,5,fast delivery and great packaging.,positive,31,yes,no
23870,other,18-25,central,beauty,online,amazon,2,customer service was unhelpful.,negative,28,yes,yes
23873,male,46-60,central,beauty,online,amazon,1,very disappointed with the quality.,negative,3,yes,yes
23893,female,26-35,north,fashion,online,amazon,1,very disappointed with the quality.,negative,63,no,yes
23919,female,60+,east,groceries,online,amazon,2,very disappointed with the quality.,negative,19,yes,yes
23930,male,18-25,east,travel,online,amazon,3,average experience overall.,neutral,43,yes,no
23948,male,36-45,central,automobile,online,amazon,5,very satisfied with the quality.,positive,35,yes,no
23951,other,26-35,central,fashion,online,amazon,4,fast delivery and great packaging.,positive,44,yes,no
23969,female,18-25,west,sports,online,amazon,5,excellent product! exceeded expectations.,positive,9,yes,no
24009,female,36-45,east,travel,online,amazon,2,very disappointed with the quality.,negative,52,no,yes
24016,other,18-25,east,electronics,online,amazon,3,"product is okay, nothing special.",neutral,43,yes,no
24020,female,36-45,east,home & kitchen,online,amazon,5,excellent product! exceeded expectations.,positive,51,no,no
24084,other,36-45,south,beauty,online,amazon,4,fast delivery and great packaging.,positive,67,no,no
24142,other,46-60,west,sports,online,amazon,4,great value for money.,positive,4,yes,no
24211,other,36-45,south,groceries,online,amazon,3,"delivery was fine, product is decent.",neutral,60,no,no
24260,other,18-25,south,electronics,online,amazon,5,very satisfied with the quality.,positive,10,yes,no
24270,other,26-35,north,groceries,online,amazon,5,fast delivery and great packaging.,positive,15,yes,no
24273,other,18-25,south,groceries,online,amazon,5,great value for money.,positive,8,yes,no
24333,male,60+,east,home & kitchen,online,amazon,5,excellent product! exceeded expectations.,positive,15,yes,no
24359,female,60+,west,fashion,online,amazon,2,not worth the price.,negative,28,yes,yes
24368,female,46-60,south,beauty,online,amazon,1,not worth the price.,negative,1,yes,yes
24389,female,36-45,south,books,online,amazon,5,great value for money.,positive,41,yes,no
24435,female,36-45,west,beauty,online,amazon,5,great value for money.,positive,14,yes,no
24442,other,46-60,south,electronics,online,amazon,2,very disappointed with the quality.,negative,11,yes,yes
24445,male,18-25,west,fashion,online,amazon,3,works fine but could be better.,neutral,48,no,no
24446,other,26-35,west,groceries,online,amazon,2,product stopped working after few days.,negative,4,yes,yes
24448,other,36-45,east,books,online,amazon,1,late delivery and poor packaging.,negative,48,no,yes
24457,female,60+,central,fashion,online,amazon,5,"amazing experience, highly recommend!",positive,57,no,no
24495,female,46-60,north,beauty,online,amazon,2,late delivery and poor packaging.,negative,16,yes,yes
24499,female,60+,east,electronics,online,amazon,1,not worth the price.,negative,17,yes,yes
24525,female,60+,south,beauty,online,amazon,3,"delivery was fine, product is decent.",neutral,67,no,no
24541,other,36-45,west,automobile,online,amazon,4,excellent product! exceeded expectations.,positive,32,yes,no
24542,other,60+,north,beauty,online,amazon,4,great value for money.,positive,48,no,no
24543,female,18-25,north,electronics,online,amazon,5,great value for money.,positive,18,yes,no
24576,other,18-25,central,groceries,online,amazon,4,"amazing experience, highly recommend!",positive,21,yes,no
24605,other,26-35,north,sports,online,amazon,3,average experience overall.,neutral,16,yes,no
24647,other,26-35,north,groceries,online,amazon,4,great value for money.,positive,29,yes,no
24652,male,36-45,south,automobile,online,amazon,1,customer service was unhelpful.,negative,29,yes,yes
24658,male,18-25,east,automobile,online,amazon,2,late delivery and poor packaging.,negative,49,no,yes
24688,other,36-45,east,books,online,amazon,5,fast delivery and great packaging.,positive,15,yes,no
24697,female,36-45,south,travel,online,amazon,3,neutral about the quality.,neutral,53,no,no
24701,other,18-25,west,automobile,online,amazon,5,"amazing experience, highly recommend!",positive,60,no,no
24720,other,26-35,east,travel,online,amazon,5,very satisfied with the quality.,positive,34,yes,no
24749,female,26-35,north,fashion,online,amazon,5,excellent product! exceeded expectations.,positive,29,yes,no
24755,female,26-35,east,electronics,online,amazon,2,not worth the price.,negative,39,yes,yes
24776,female,60+,east,fashion,online,amazon,5,very satisfied with the quality.,positive,63,no,no
24829,male,18-25,north,fashion,online,amazon,2,late delivery and poor packaging.,negative,40,yes,yes
24853,other,18-25,west,home & kitchen,online,amazon,4,"amazing experience, highly recommend!",positive,37,yes,no
24857,male,18-25,north,travel,online,amazon,1,product stopped working after few days.,negative,4,yes,yes
24859,female,26-35,east,travel,online,amazon,1,late delivery and poor packaging.,negative,4,yes,yes
24860,female,18-25,east,fashion,online,amazon,3,"product is okay, nothing special.",neutral,24,yes,no
24872,female,36-45,east,automobile,online,amazon,5,fast delivery and great packaging.,positive,24,yes,no
24878,female,46-60,south,books,online,amazon,2,customer service was unhelpful.,negative,10,yes,yes
24887,other,26-35,south,sports,online,amazon,5,very satisfied with the quality.,positive,61,no,no
24890,female,26-35,west,sports,online,amazon,4,excellent product! exceeded expectations.,positive,48,no,no
24893,female,46-60,north,travel,online,amazon,3,works fine but could be better.,neutral,43,yes,no
24940,male,26-35,south,beauty,online,amazon,3,"delivery was fine, product is decent.",neutral,14,yes,no
24992,other,18-25,central,groceries,online,amazon,4,excellent product! exceeded expectations.,positive,19,yes,no
24993,other,60+,central,books,online,amazon,3,great cooler excellent air flow and for this price its so amazing and unbelievablejust love it,positive,19,yes,no
24994,male,36-45,central,fashion,online,amazon,2,best budget 2 fit cooler nice cooling,positive,9,yes,yes
24995,other,60+,west,sports,online,amazon,4,the quality is good but the power of air is decent,positive,24,yes,no
24996,other,46-60,south,beauty,online,amazon,3,very bad product its a only a fan,negative,47,yes,no
24997,other,36-45,north,travel,online,amazon,2,ok ok product,neutral,47,yes,no
24998,other,60+,central,sports,online,amazon,5,the cooler is really fantastic and provides good air flow highly recommended,positive,22,yes,yes
24999,male,60+,central,automobile,online,amazon,3,very good product,positive,49,no,yes
25000,female,26-35,west,beauty,online,amazon,1,very nice,positive,42,yes,no
25001,female,36-45,south,beauty,online,amazon,5,very bad cooler,negative,44,yes,yes
25002,female,18-25,south,beauty,online,amazon,2,very good,positive,70,no,yes
25003,other,46-60,west,electronics,online,amazon,1,beautiful product good material and perfectly working,positive,53,no,no
25004,other,26-35,central,beauty,online,amazon,1,awesome,positive,60,no,yes
25005,male,18-25,north,travel,online,amazon,5,good,positive,70,no,yes
25006,male,46-60,central,groceries,online,amazon,1,wonderful product must buy,positive,1,yes,no
25007,female,18-25,north,home & kitchen,online,amazon,3,nice air cooler smart cool breeze producer,positive,5,yes,yes
25008,other,60+,west,groceries,online,amazon,2,awsm,positive,48,no,yes
25009,other,18-25,central,travel,online,amazon,2,nice product,positive,71,no,yes
25010,male,18-25,central,automobile,online,amazon,1,great cooler,positive,10,yes,no
25011,female,36-45,north,home & kitchen,online,amazon,5,nice product,positive,10,yes,yes
25012,male,26-35,west,sports,online,amazon,3,good,positive,27,yes,no
25013,female,60+,west,sports,online,amazon,4,very nice product,positive,71,no,yes
25014,male,36-45,north,groceries,online,amazon,3,good product,positive,37,yes,yes
25015,male,18-25,west,automobile,online,amazon,1,nice product with the reasonable price,positive,34,yes,yes
25016,male,26-35,north,automobile,online,amazon,4,i like it,positive,69,no,yes
25017,female,18-25,west,electronics,online,amazon,5,very goodd,positive,13,yes,yes
25018,female,36-45,north,electronics,online,amazon,1,good product,positive,7,yes,no
25019,female,60+,south,beauty,online,amazon,1,good product kawaleti,positive,57,no,yes
25020,male,60+,south,books,online,amazon,3,very good cooler amazing beautiful designs affordable price,positive,8,yes,no
25021,female,60+,south,books,online,amazon,4,using since 3months great experience,positive,19,yes,no
25022,female,60+,east,sports,online,amazon,1,very good performance and nice look,positive,71,no,yes
25023,male,26-35,south,groceries,online,amazon,5,product is good having strong thrust of air flow must buy,positive,4,yes,no
25024,other,46-60,north,fashion,online,amazon,3,very good,positive,64,no,no
25025,other,36-45,central,books,online,amazon,4,bad quality,negative,61,no,no
25026,female,36-45,south,beauty,online,amazon,2,very nice product,positive,63,no,no
25027,other,46-60,central,groceries,online,amazon,5,very soundless product and low price other company,positive,71,no,no
25028,other,60+,central,home & kitchen,online,amazon,4,nice,positive,9,yes,no
25029,other,60+,north,groceries,online,amazon,1,the best poduct that i bought from flifkart it works superb like ac and price is also reasonable only rs 8698,positive,67,no,no
25030,male,60+,east,travel,online,amazon,1,cooler is big and wide maharaja brand trust y every thing is good about cooler create less noise only thing is that its motor is not powerful even in high speed rest all things are good but yes for one middle size room it is ok,positive,27,yes,no
25031,male,36-45,central,sports,online,amazon,1,it is one of the best air coolers at reasonable price have ever seen but the ventilation of the room is must for proper cooling but the size is quite big it will i hope create a space problem during off seasons the air supply is very good and its one of the essential part of the air cooler with the wool wood pads which helps to make super cooling afterall thank you maharaja company to make such a product in affordable and reasonable price,positive,50,no,no
25032,male,36-45,north,automobile,online,amazon,4,awesome air cooleri was looking for a cooler under this range and this has fulfilled my requirement this has the following features1 great air through the capacity of 5000 m3hr 2 comes with a large 65litre tank which can run overnight with ease3 great built that is a shockproof and reliable material4 you have to stop this beast at night because it has that massive cooling capabilityone small concern is mine and it is for sure that it is not a dealbreaker that it produces s,positive,47,yes,yes
25033,male,60+,south,books,online,amazon,2,purchased after a lot of discussions and reviews i would say this the best which gives you the comfort needed best to for with no 2nd thoughts nice cooling low noise hope this should be energy efficient and used for a long run,positive,63,no,no
25034,other,60+,west,automobile,online,amazon,5,very nice cooler cooling is very good there is no noise i reviewed a lot then only i purchased it if you want effective cooling you have to set it up at a window where there is cross ventilation without cross ventilation it will make environment humid lookwise it is very nice and material is strong,positive,11,yes,no
25035,other,46-60,north,electronics,online,amazon,2,feedback given after using one week the cooler is amazing its making the whole room cooling you should install the cooler near to your windows the delivery was on time as well the delivery boy also very supportive,positive,57,no,no
25036,other,26-35,east,beauty,online,amazon,4,great deal 65 l quite big tank sufficient cooling for one medium size room 3 modes works well best in this range,positive,55,no,yes
25037,female,60+,central,sports,online,amazon,1,i bought this cooler on heavy discount by flipkart cooler is build of good quality material it has a fast fan with powerfull motor pump air quality is excellent even for a big room a must buy value for money product,positive,55,no,no
25038,male,46-60,south,electronics,online,amazon,3,the good things1 very well packed good amount of thermocols to protect from transport damages2 sturdy body3 relatively less noise as compared to bajaj cooler i had earlierwish this was betterfor many purposes it is necessary to open cooler body opening the body of cooler is not very intuitive common consumers may not even attempt for fear of damaging something 1 easy opening of side frames to change pads or clean the water inlets2 water balloon used to cut water supply au,positive,3,yes,yes
25039,female,18-25,west,beauty,online,amazon,5,excellent producthappy with resultnice air flowosm cooling,positive,54,no,no
25040,male,46-60,south,sports,online,amazon,3,cooler works fine and it is inverter friendly,positive,60,no,no
25041,other,36-45,east,sports,online,amazon,2,small wire and moter capacity is very low fan speed was not good out flow vent hole is above the lower part of cooler its very difficult to change water,negative,13,yes,yes
25042,female,60+,south,travel,online,amazon,1,perfect product for large size room,positive,11,yes,no
25043,male,18-25,south,automobile,online,amazon,2,average cooling not much as expected by size and reviews of cooler cooling is sufficient maharaja whiteline should work on its cooling efficiency and reduce size by width can increase in height to maintain tank capacity,positive,13,yes,no
25044,other,36-45,east,groceries,online,amazon,1,product was amazing cooling capacity awsum pls go for ahead a big thumbs up,positive,21,yes,no
25045,female,36-45,east,electronics,online,amazon,5,good,positive,56,no,no
25046,female,46-60,central,travel,online,amazon,3,received dalay 10 days cooler is ok when i was reveived switch damaged,negative,8,yes,no
25047,female,60+,central,automobile,online,amazon,2,big oneworking good 2days of use hope will work for long run,positive,24,yes,no
25048,male,60+,north,automobile,online,amazon,4,good product nice air flow and no noice,positive,52,no,no
25049,female,36-45,east,books,online,amazon,5,in this price good cooler,positive,62,no,no
25050,other,60+,central,sports,online,amazon,3,is good for many,positive,31,yes,yes
25051,female,18-25,north,fashion,online,amazon,3,it is an awesome product light weight easy to use and having lot of features,positive,10,yes,no
25052,other,26-35,east,travel,online,amazon,2,the product doesnt cool as rated by other customers the cooling is very slow very wrost product i recommend to not buy this item wastage of money,positive,30,yes,yes
25053,female,26-35,south,fashion,online,amazon,2,looks like monster cooler it is working as awesome,positive,1,yes,no
25054,female,18-25,south,fashion,online,amazon,2,very nice product thank you flipkart,positive,57,no,yes
25055,female,26-35,south,sports,online,amazon,3,very good,positive,43,yes,yes
25056,other,60+,central,electronics,online,amazon,3,good cooler it occupies more space looks very large but good for hall it covers all the places,positive,53,no,yes
25057,other,26-35,west,books,online,amazon,4,very impressive coolerpros stylish energy efficient 165 watt very good air throw and cooling summersible pumpcons very bulky take more place than other no wheel lack of ice box,positive,8,yes,yes
25058,female,60+,south,sports,online,amazon,3,best cooler i bought 6884,positive,50,no,no
25059,male,46-60,south,home & kitchen,online,amazon,3,excellent cooler in this price rangepros1 air throw is very powerful even when u run it at slow speed setting 2 cooling and tank capacity3 ergonomics cons1 if you want to clean the cooler then opening the pads is very cumbersome process if you have placed it on some flat surface then also draining the old water is very difficult overall v good cooler apart from above cons and considering price,positive,29,yes,no
25060,male,46-60,east,home & kitchen,online,amazon,2,cooler not provide cool air because 1year experience,negative,40,yes,yes
25061,male,46-60,central,groceries,online,amazon,3,a good product in budget,positive,35,yes,no
25062,male,36-45,south,electronics,online,amazon,1,packaging excellent value for money product,positive,66,no,no
25063,male,36-45,east,books,online,amazon,4,delivered within 2 days working good,positive,64,no,yes
25064,other,18-25,west,groceries,online,amazon,1,efficient for large roomspros1 low noise of fan2 inverter friendly3 cools large rooms fastly and easily4 it have aroma chamber in which you can add tablet of frangrance to counter smell of woodwool pads5 it have 2 section for air flow which means you can adjust it to get air for double decker cot equallycons1they should have provided stand of castor wheel for it to move2 it should have ice chamberwill update more about it in future,positive,64,no,no
25065,male,36-45,east,sports,online,amazon,5,better than the steel cooler less noise and value for money,positive,53,no,no
25066,male,46-60,south,fashion,online,amazon,4,dont buy maharaja whiteline coolers they have cheap aluminum motors that are good for at max 2 years repair cost of these motors is so high that u would want to sell rather than repair them,positive,1,yes,no
25067,female,46-60,east,fashion,online,amazon,4,very nice product and delivery is satisfied,positive,11,yes,no
